POC,X,Y,W,D,dQP,PRED_MODE,PU_SIZE,BITS,DISTORTION,BEST_COST,SAD,SSE,MSE,COST_2Nx2N,COST_MSM,RATIO_2Nx2N-MSM,REL_RATIO_2Nx2N-MSM,RATIO_BEST_2Nx2N,RATIO_BEST-MSM,REL_RATIO_BEST-MSM,TU_DEPTH,TR_SKIP,NON-Z-COEFF,TIME_ms,REF_IDX,MV_MOD_INT,MV_MOD_FRAC,PREDMV_MOD_INT,PREDMV_MOD_FRAC,MVD_MOD_INT,MVD_MOD_FRAC,MVP_IDX,INTER_DIR,FME,COLOC_SPLIT,UP_SPLIT,LEFT_SPLIT,UPLEFT_SPLIT,UPRIGHT_SPLIT,CTX_SPLIT,AVG_NEIGH_DEPTH,SVM_PU_UP,SVM_TU_UP,SVM_FME_UP,SVM_CU,SVM_PU,SVM_TU,SVM_FME,FINAL_PU,FINAL_TU,FINAL_FME,SPLIT
16.000000,32.000000,96.000000,32.000000,1.000000,0.000000,2.000000,0.000000,597.000000,44880.000000,78655.872000,0.000000,0.000000,0.000000,78655.872000,81979.968000,0.959452,-0.040548,1.000000,0.959452,-0.040548,1.000000,0.000000,10.000000,0.000000,1.000000,20.099751,0.901388,16.492423,0.000000,8.602325,0.901388,1.000000,3.000000,2.000000,1.000000,1.000000,1.000000,1.000000,1.000000,5.000000,2.212185,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
16.000000,32.000000,96.000000,16.000000,2.000000,0.000000,2.000000,0.000000,22.000000,4981.000000,6225.672000,0.000000,0.000000,0.000000,6918.888000,6225.672000,1.111348,0.111348,0.899808,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,15.000000,0.750000,15.000000,0.750000,0.000000,0.000000,-1.000000,1.000000,2.000000,1.000000,0.000000,1.000000,0.000000,0.000000,2.000000,2.212185,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,2.000000,0.000000,2.000000,0.000000
16.000000,48.000000,96.000000,16.000000,2.000000,0.000000,2.000000,0.000000,66.000000,6917.000000,10651.016000,0.000000,0.000000,0.000000,10651.016000,11289.592000,0.943437,-0.056563,1.000000,0.943437,-0.056563,1.000000,0.000000,1.000000,0.000000,0.000000,14.035669,0.901388,14.035669,1.060660,0.000000,0.250000,1.000000,1.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.212185,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,2.000000,1.000000,2.000000,1.000000
16.000000,48.000000,96.000000,8.000000,3.000000,0.000000,0.000000,0.000000,3.000000,627.000000,796.728000,0.000000,0.000000,0.000000,1239.184000,796.728000,1.555341,0.555341,0.642946,1.000000,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,18.000000,1.060660,18.000000,1.060660,0.000000,0.000000,-1.000000,1.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.212185,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,2.000000,0.000000
16.000000,56.000000,96.000000,8.000000,3.000000,0.000000,2.000000,0.000000,34.000000,3209.000000,5132.584000,0.000000,0.000000,0.000000,5132.584000,5396.008000,0.951182,-0.048818,1.000000,0.951182,-0.048818,0.000000,0.000000,2.000000,0.000000,0.000000,15.000000,0.750000,11.000000,0.790569,4.000000,0.750000,0.000000,3.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.212185,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,2.000000,0.000000
16.000000,48.000000,104.000000,8.000000,3.000000,0.000000,0.000000,0.000000,2.000000,713.000000,826.152000,0.000000,0.000000,0.000000,1165.608000,826.152000,1.410888,0.410888,0.708773,1.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,18.000000,1.060660,18.000000,1.060660,0.000000,0.000000,-1.000000,1.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.212185,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,2.000000,0.000000
16.000000,56.000000,104.000000,8.000000,3.000000,0.000000,2.000000,0.000000,22.000000,936.000000,2180.672000,0.000000,0.000000,0.000000,2180.672000,3157.944000,0.690535,-0.309465,1.000000,0.690535,-0.309465,0.000000,0.000000,1.000000,0.000000,0.000000,15.000000,1.060660,16.000000,0.901388,0.000000,0.750000,1.000000,1.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.212185,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,2.000000,0.000000
16.000000,32.000000,112.000000,16.000000,2.000000,0.000000,2.000000,0.000000,105.000000,8542.000000,14482.480000,0.000000,0.000000,0.000000,14482.480000,18932.664000,0.764947,-0.235053,1.000000,0.764947,-0.235053,1.000000,0.000000,17.000000,0.000000,0.000000,20.024984,1.060660,22.203603,0.790569,2.828427,0.500000,0.000000,1.000000,2.000000,1.000000,0.000000,1.000000,1.000000,0.000000,3.000000,2.212185,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,5.000000,0.000000,2.000000,0.000000
16.000000,48.000000,112.000000,16.000000,2.000000,0.000000,2.000000,0.000000,313.000000,10812.000000,28520.288000,0.000000,0.000000,0.000000,28520.288000,32446.656000,0.878990,-0.121010,1.000000,0.878990,-0.121010,1.000000,0.000000,2.000000,0.000000,0.000000,65.276336,0.790569,151.400132,0.500000,86.209048,1.060660,0.000000,1.000000,2.000000,0.000000,1.000000,0.000000,0.000000,1.000000,2.000000,2.212185,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,2.000000,1.000000
16.000000,48.000000,112.000000,8.000000,3.000000,0.000000,1.000000,0.000000,20.000000,820.000000,1951.520000,0.000000,0.000000,0.000000,1951.520000,2224.152000,0.877422,-0.122578,1.000000,0.877422,-0.122578,0.000000,0.000000,2.000000,0.000000,0.000000,20.099751,0.559017,20.223748,0.559017,1.000000,0.790569,0.000000,3.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.212185,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,2.000000,0.000000
16.000000,56.000000,112.000000,8.000000,3.000000,0.000000,2.000000,0.000000,40.000000,1315.000000,3578.040000,0.000000,0.000000,0.000000,3578.040000,4730.496000,0.756377,-0.243623,1.000000,0.756377,-0.243623,0.000000,0.000000,1.000000,0.000000,0.000000,32.280025,0.750000,63.071388,1.060660,32.557641,0.750000,1.000000,1.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.212185,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000
16.000000,48.000000,120.000000,8.000000,3.000000,0.000000,2.000000,0.000000,91.000000,3787.000000,8935.416000,0.000000,0.000000,0.000000,8935.416000,10122.048000,0.882768,-0.117232,1.000000,0.882768,-0.117232,1.000000,0.000000,2.000000,0.000000,0.000000,20.099751,0.707107,20.099751,0.901388,0.000000,0.250000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.212185,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,2.000000,0.000000
16.000000,56.000000,120.000000,8.000000,3.000000,0.000000,1.000000,0.000000,14.000000,3032.000000,3824.064000,0.000000,0.000000,0.000000,3824.064000,6113.072000,0.625555,-0.374445,1.000000,0.625555,-0.374445,0.000000,0.000000,1.000000,0.000000,0.000000,19.104973,0.901388,18.110770,0.750000,1.414214,0.790569,1.000000,1.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.212185,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,2.000000,0.000000
16.000000,64.000000,64.000000,64.000000,0.000000,0.000000,2.000000,0.000000,1481.000000,122155.000000,205944.056000,0.000000,0.000000,0.000000,205944.056000,211360.008000,0.974376,-0.025624,1.000000,0.974376,-0.025624,1.000000,0.000000,35.000000,0.000000,0.000000,14.142136,0.559017,10.816654,0.559017,6.403124,0.000000,0.000000,1.000000,2.000000,1.000000,1.000000,1.000000,1.000000,1.000000,5.000000,1.831899,-1.000000,-1.000000,-1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,2.000000,0.000000,1.000000
16.000000,64.000000,64.000000,32.000000,1.000000,0.000000,2.000000,0.000000,314.000000,22803.000000,40567.864000,0.000000,0.000000,0.000000,41791.496000,40567.864000,1.030163,0.030163,0.970721,1.000000,0.000000,1.000000,0.000000,5.000000,0.000000,0.000000,15.000000,0.750000,15.000000,0.750000,0.000000,0.000000,-1.000000,3.000000,2.000000,1.000000,1.000000,1.000000,1.000000,1.000000,5.000000,1.831899,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,2.000000,1.000000,2.000000,1.000000
16.000000,64.000000,64.000000,16.000000,2.000000,0.000000,2.000000,0.000000,102.000000,6176.000000,11946.752000,0.000000,0.000000,0.000000,11946.752000,13516.696000,0.883851,-0.116149,1.000000,0.883851,-0.116149,1.000000,0.000000,4.000000,0.000000,0.000000,13.928388,0.790569,17.029386,0.353553,6.082763,0.500000,0.000000,1.000000,2.000000,1.000000,1.000000,0.000000,1.000000,1.000000,4.000000,1.831899,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000
16.000000,80.000000,64.000000,16.000000,2.000000,0.000000,2.000000,0.000000,19.000000,6472.000000,7546.944000,0.000000,0.000000,0.000000,8074.680000,7546.944000,1.069927,0.069927,0.934643,1.000000,0.000000,0.000000,0.000000,5.000000,0.000000,0.000000,13.000000,0.750000,13.000000,0.750000,0.000000,0.000000,-1.000000,1.000000,2.000000,1.000000,0.000000,0.000000,1.000000,0.000000,2.000000,1.831899,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000
16.000000,64.000000,80.000000,16.000000,2.000000,0.000000,2.000000,0.000000,133.000000,6491.000000,14015.608000,0.000000,0.000000,0.000000,14030.848000,14015.608000,1.001087,0.001087,0.998914,1.000000,0.000000,0.000000,0.000000,11.000000,0.000000,0.000000,14.035669,0.790569,14.035669,0.790569,0.000000,0.000000,-1.000000,1.000000,2.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.831899,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,1.000000
16.000000,64.000000,80.000000,8.000000,3.000000,0.000000,1.000000,0.000000,16.000000,697.000000,1602.216000,0.000000,0.000000,0.000000,1602.216000,2696.368000,0.594213,-0.405787,1.000000,0.594213,-0.405787,0.000000,0.000000,1.000000,0.000000,0.000000,15.524175,0.250000,16.552945,0.500000,3.000000,0.250000,1.000000,1.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.831899,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,2.000000,0.000000
16.000000,72.000000,80.000000,8.000000,3.000000,0.000000,2.000000,0.000000,77.000000,2575.000000,6931.352000,0.000000,0.000000,0.000000,6931.352000,7867.744000,0.880983,-0.119017,1.000000,0.880983,-0.119017,0.000000,0.000000,3.000000,0.000000,0.000000,14.035669,0.500000,15.652476,0.250000,6.082763,0.559017,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.831899,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,3.000000,1.000000,0.000000,0.000000
16.000000,64.000000,88.000000,8.000000,3.000000,0.000000,2.000000,0.000000,17.000000,1664.000000,2625.792000,0.000000,0.000000,0.000000,3444.912000,2625.792000,1.311952,0.311952,0.762223,1.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,15.524175,0.250000,15.524175,0.250000,0.000000,0.000000,-1.000000,3.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.831899,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,3.000000,1.000000,0.000000,0.000000
16.000000,72.000000,88.000000,8.000000,3.000000,0.000000,2.000000,0.000000,9.000000,2341.000000,2850.184000,0.000000,0.000000,0.000000,3021.368000,2850.184000,1.060061,0.060061,0.943342,1.000000,0.000000,0.000000,0.000000,4.000000,0.000000,0.000000,15.524175,0.250000,15.524175,0.250000,0.000000,0.000000,-1.000000,1.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.831899,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000
16.000000,80.000000,80.000000,16.000000,2.000000,0.000000,2.000000,0.000000,39.000000,4796.000000,7002.464000,0.000000,0.000000,0.000000,7002.464000,13334.360000,0.525144,-0.474856,1.000000,0.525144,-0.474856,0.000000,0.000000,2.000000,0.000000,0.000000,18.384776,0.250000,36.769553,0.500000,18.384776,0.250000,0.000000,1.000000,2.000000,1.000000,0.000000,1.000000,0.000000,0.000000,2.000000,1.831899,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000
16.000000,96.000000,64.000000,32.000000,1.000000,0.000000,0.000000,0.000000,2.000000,12640.000000,12753.152000,0.000000,0.000000,0.000000,13184.336000,12753.152000,1.033810,0.033810,0.967296,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,3.000000,0.000000,1.000000,0.000000,1.000000,1.000000,0.000000,3.000000,1.831899,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000
16.000000,64.000000,96.000000,32.000000,1.000000,0.000000,2.000000,0.000000,627.000000,46495.000000,81968.152000,0.000000,0.000000,0.000000,90449.688000,81968.152000,1.103474,0.103474,0.906229,1.000000,0.000000,1.000000,0.000000,15.000000,0.000000,0.000000,14.035669,0.790569,14.035669,0.790569,0.000000,0.000000,-1.000000,1.000000,2.000000,1.000000,1.000000,1.000000,1.000000,1.000000,5.000000,1.831899,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,2.000000,0.000000,1.000000
16.000000,64.000000,96.000000,16.000000,2.000000,0.000000,2.000000,0.000000,221.000000,14514.000000,27017.296000,0.000000,0.000000,0.000000,27078.328000,27017.296000,1.002259,0.002259,0.997746,1.000000,0.000000,1.000000,0.000000,3.000000,0.000000,0.000000,14.035669,0.790569,14.035669,0.790569,0.000000,0.000000,-1.000000,1.000000,2.000000,1.000000,1.000000,1.000000,0.000000,1.000000,4.000000,1.831899,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,2.000000,0.000000,1.000000
16.000000,64.000000,96.000000,8.000000,3.000000,0.000000,2.000000,0.000000,49.000000,4736.000000,7508.224000,0.000000,0.000000,0.000000,7508.224000,7916.712000,0.948402,-0.051598,1.000000,0.948402,-0.051598,0.000000,0.000000,3.000000,0.000000,0.000000,13.038405,0.750000,11.045361,1.060660,2.000000,0.250000,1.000000,3.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.831899,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000
16.000000,72.000000,96.000000,8.000000,3.000000,0.000000,2.000000,0.000000,23.000000,765.000000,2066.248000,0.000000,0.000000,0.000000,2066.248000,8264.568000,0.250013,-0.749987,1.000000,0.250013,-0.749987,0.000000,0.000000,1.000000,0.000000,0.000000,15.811388,0.500000,31.400637,0.000000,15.000000,0.500000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.831899,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,0.000000
16.000000,64.000000,104.000000,8.000000,3.000000,0.000000,2.000000,0.000000,108.000000,6354.000000,12464.208000,0.000000,0.000000,0.000000,13940.000000,12464.208000,1.118402,0.118402,0.894133,1.000000,0.000000,0.000000,0.000000,4.000000,0.000000,0.000000,15.000000,0.750000,15.000000,0.750000,0.000000,0.000000,-1.000000,3.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.831899,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,2.000000,0.000000
16.000000,72.000000,104.000000,8.000000,3.000000,0.000000,2.000000,0.000000,32.000000,1919.000000,3729.432000,0.000000,0.000000,0.000000,3999.128000,3729.432000,1.072316,0.072316,0.932561,1.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,15.000000,0.750000,15.000000,0.750000,0.000000,0.000000,-1.000000,3.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.831899,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000
16.000000,80.000000,96.000000,16.000000,2.000000,0.000000,2.000000,0.000000,45.000000,4353.000000,6898.920000,0.000000,0.000000,0.000000,6898.920000,14079.816000,0.489987,-0.510013,1.000000,0.489987,-0.510013,0.000000,0.000000,4.000000,0.000000,0.000000,24.166092,0.500000,49.244289,0.000000,24.166092,0.500000,0.000000,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000,0.000000,3.000000,1.831899,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000
16.000000,64.000000,112.000000,16.000000,2.000000,0.000000,2.000000,0.000000,288.000000,17950.000000,34243.888000,0.000000,0.000000,0.000000,34605.304000,34243.888000,1.010554,0.010554,0.989556,1.000000,0.000000,0.000000,0.000000,19.000000,0.000000,0.000000,19.104973,0.901388,19.104973,0.901388,0.000000,0.000000,-1.000000,3.000000,2.000000,0.000000,1.000000,1.000000,1.000000,1.000000,4.000000,1.831899,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,1.000000
16.000000,64.000000,112.000000,8.000000,3.000000,0.000000,2.000000,0.000000,59.000000,3806.000000,7143.984000,0.000000,0.000000,0.000000,7143.984000,8101.744000,0.881783,-0.118217,1.000000,0.881783,-0.118217,1.000000,0.000000,2.000000,0.000000,0.000000,16.000000,0.250000,17.029386,0.901388,1.414214,0.790569,1.000000,1.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.831899,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000
16.000000,72.000000,112.000000,8.000000,3.000000,0.000000,2.000000,0.000000,46.000000,4119.000000,6721.496000,0.000000,0.000000,0.000000,6721.496000,8121.776000,0.827589,-0.172411,1.000000,0.827589,-0.172411,0.000000,0.000000,8.000000,0.000000,0.000000,15.811388,0.790569,18.357560,0.901388,4.000000,0.901388,0.000000,1.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.831899,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,2.000000,0.000000,2.000000,0.000000
16.000000,64.000000,120.000000,8.000000,3.000000,0.000000,2.000000,0.000000,71.000000,5265.000000,9281.896000,0.000000,0.000000,0.000000,9281.896000,10268.448000,0.903924,-0.096076,1.000000,0.903924,-0.096076,0.000000,0.000000,4.000000,0.000000,1.000000,1.414214,1.060660,36.055513,0.500000,38.052595,0.790569,0.000000,1.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.831899,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,3.000000,1.000000,0.000000,0.000000
16.000000,72.000000,120.000000,8.000000,3.000000,0.000000,2.000000,0.000000,88.000000,5149.000000,10127.688000,0.000000,0.000000,0.000000,10127.688000,10140.960000,0.998691,-0.001309,1.000000,0.998691,-0.001309,1.000000,0.000000,2.000000,0.000000,0.000000,16.763055,0.707107,17.088007,0.901388,1.000000,0.250000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.831899,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,3.000000,1.000000,0.000000,0.000000
16.000000,80.000000,112.000000,16.000000,2.000000,0.000000,2.000000,0.000000,70.000000,4853.000000,8813.320000,0.000000,0.000000,0.000000,8813.320000,29006.152000,0.303843,-0.696157,1.000000,0.303843,-0.696157,0.000000,0.000000,9.000000,0.000000,0.000000,22.203603,1.060660,45.541190,0.707107,22.203603,1.060660,0.000000,1.000000,2.000000,1.000000,0.000000,1.000000,1.000000,0.000000,3.000000,1.831899,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,0.000000
16.000000,96.000000,96.000000,32.000000,1.000000,0.000000,2.000000,0.000000,53.000000,16608.000000,19606.528000,0.000000,0.000000,0.000000,19776.256000,19606.528000,1.008657,0.008657,0.991418,1.000000,0.000000,1.000000,0.000000,9.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,3.000000,0.000000,1.000000,0.000000,1.000000,1.000000,0.000000,3.000000,1.831899,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,2.000000,0.000000,2.000000,1.000000
16.000000,96.000000,96.000000,16.000000,2.000000,0.000000,0.000000,0.000000,1.000000,3072.000000,3128.576000,0.000000,0.000000,0.000000,3717.912000,3128.576000,1.188372,0.188372,0.841487,1.000000,0.000000,0.000000,0.000000,9.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.831899,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000
16.000000,112.000000,96.000000,16.000000,2.000000,0.000000,0.000000,0.000000,1.000000,4349.000000,4405.576000,0.000000,0.000000,0.000000,4971.336000,4405.576000,1.128419,0.128419,0.886196,1.000000,0.000000,0.000000,0.000000,9.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.831899,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000
16.000000,96.000000,112.000000,16.000000,2.000000,0.000000,1.000000,0.000000,17.000000,4716.000000,5677.792000,0.000000,0.000000,0.000000,5677.792000,7196.464000,0.788970,-0.211030,1.000000,0.788970,-0.211030,0.000000,0.000000,1.000000,0.000000,0.000000,2.000000,0.750000,5.000000,0.500000,2.000000,0.750000,1.000000,1.000000,2.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.831899,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,2.000000,1.000000
16.000000,96.000000,112.000000,8.000000,3.000000,0.000000,0.000000,0.000000,3.000000,822.000000,991.728000,0.000000,0.000000,0.000000,1444.336000,991.728000,1.456383,0.456383,0.686632,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.831899,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000
16.000000,104.000000,112.000000,8.000000,3.000000,0.000000,0.000000,0.000000,1.000000,744.000000,800.576000,0.000000,0.000000,0.000000,1422.912000,800.576000,1.777360,0.777360,0.562632,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.831899,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000
16.000000,96.000000,120.000000,8.000000,3.000000,0.000000,2.000000,0.000000,23.000000,1135.000000,2436.248000,0.000000,0.000000,0.000000,3395.888000,2436.248000,1.393901,0.393901,0.717411,1.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,17.262677,0.500000,17.262677,0.500000,0.000000,0.000000,-1.000000,3.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.831899,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000
16.000000,104.000000,120.000000,8.000000,3.000000,0.000000,0.000000,0.000000,1.000000,1636.000000,1692.576000,0.000000,0.000000,0.000000,2201.760000,1692.576000,1.300834,0.300834,0.768738,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.831899,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000
16.000000,112.000000,112.000000,16.000000,2.000000,0.000000,0.000000,0.000000,1.000000,3212.000000,3268.576000,0.000000,0.000000,0.000000,3834.336000,3268.576000,1.173091,0.173091,0.852449,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,3.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,1.831899,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000
16.000000,128.000000,64.000000,64.000000,0.000000,0.000000,0.000000,0.000000,1.000000,57194.000000,57250.576000,0.000000,0.000000,0.000000,57929.488000,57250.576000,1.011859,0.011859,0.988280,1.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,3.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,2.000000,0.868487,-1.000000,-1.000000,-1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000
16.000000,192.000000,64.000000,64.000000,0.000000,0.000000,2.000000,0.000000,945.000000,116406.000000,169870.320000,0.000000,0.000000,0.000000,169870.320000,192597.744000,0.881995,-0.118005,1.000000,0.881995,-0.118005,1.000000,0.000000,3.000000,0.000000,0.000000,6.324555,0.250000,19.104973,0.250000,13.000000,0.000000,1.000000,1.000000,2.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.807258,-1.000000,-1.000000,-1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000
16.000000,192.000000,64.000000,32.000000,1.000000,0.000000,0.000000,0.000000,1.000000,13816.000000,13872.576000,0.000000,0.000000,0.000000,14494.912000,13872.576000,1.044861,0.044861,0.957065,1.000000,0.000000,0.000000,0.000000,7.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.807258,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000
16.000000,224.000000,64.000000,32.000000,1.000000,0.000000,2.000000,0.000000,51.000000,16904.000000,19789.376000,0.000000,0.000000,0.000000,19789.376000,22247.384000,0.889515,-0.110485,1.000000,0.889515,-0.110485,0.000000,0.000000,10.000000,0.000000,0.000000,2.000000,0.000000,4.000000,0.000000,2.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.807258,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,5.000000,1.000000,0.000000,1.000000
